step,x_1,y_1,z_1,t_1,x_2,y_2,z_2,t_2
8.7e-8,1.74178774483145,0.289542973709715,0,1.87926360926733,2.00188353016582,0.99993509566971,0,2.88076415644066
8.8e-8,1.74178762598638,0.289542384074015,0,1.87926358775266,2.00188435043699,0.999934942024142,0,2.88076448575254
8.9e-8,1.74178762759591,0.289542311270286,0,1.87926358844089,2.00188347216647,0.99993462335281,0,2.88076444237132
9.0e-8,1.74178788959609,0.28954335572118,0,1.87926363712462,2.00188392368748,0.999935478842302,0,2.88076402092149
9.1e-8,1.74178765561487,0.289542272062323,0,1.87926359438705,2.00188412726981,0.999934797236691,0,2.88076451495338
9.200000000000001e-8,1.74178760987825,0.289541996182559,0,1.87926358634998,2.00188421876673,0.999934635956296,0,2.88076464386571
9.3e-8,1.74178761735514,0.289541948560818,0,1.87926358812047,2.00188408685029,0.99993456302514,0,2.88076465320934
9.4e-8,1.74178777432038,0.289542542175126,0,1.87926361743808,2.0018835607149,0.999934809675193,0,2.88076434659953
9.5e-8,1.74178783848401,0.289542737736624,0,1.87926362965458,2.00188443772884,0.999935212537904,0,2.8807643351598
9.6e-8,1.74178802484335,0.289543457662278,0,1.87926366439752,2.00188414751063,0.999935618165853,0,2.88076399313611
9.700000000000001e-8,1.74178816160296,0.289543964872633,0,1.87926369000172,2.00188486417131,0.999936185904178,0,2.88076383082364
9.8e-8,1.74178820957119,0.28954409100044,0,1.87926369923616,2.00188437893982,0.999936124146075,0,2.88076373348753
9.9e-8,1.74178816373397,0.289543814493433,0,1.87926369117322,2.00188493311347,0.999936104017746,0,2.88076390221822
1.0e-9,1.74178375552493,0.289532725617921,0,1.8792629384686,2.00188004831302,0.999926982434439,0,2.88076860833355
1.1e-9,1.74178375839239,0.289532729942202,0,1.87926293016154,2.00188006017129,0.999926989046496,0,2.88076858842648
1.2e-9,1.74178376364847,0.28953274448239,0,1.87926292377232,2.00188005624857,0.999926997838799,0,2.88076856583726
1.3e-9,1.74178376546481,0.289532744312381,0,1.87926291788913,2.0018800569711,0.999926997959534,0,2.88076855255407
1.4e-9,1.74178376994706,0.289532755543851,0,1.87926291338926,2.00188005874994,0.999927006226571,0,2.8807685362542
1.5e-9,1.7417837791676,0.289532787045511,0,1.87926291047604,2.00188007553136,0.999927033002827,0,2.88076851384097
1.6e-9,1.74178378162871,0.28953278963243,0,1.87926290690196,2.00188006849069,0.999927032637126,0,2.8807685033669
1.7000000000000002e-9,1.74178378506023,0.289532796367498,0,1.87926290398367,2.00188007268715,0.999927038557727,0,2.8807684930486
1.8e-9,1.7417837871175,0.289532797228733,0,1.87926290121185,2.00188008513534,0.999927042974673,0,2.88076848687678
1.9e-9,1.74178380044634,0.289532846300308,0,1.87926284946976,2.00188009053626,0.999927078326387,0,2.88076845262468
2.0e-9,1.74178379685875,0.289532823014245,0,1.87926284885082,2.00188009771599,0.999927064552495,0,2.88076845831124
2.1e-9,1.74178380281443,0.289532840550856,0,1.87926284998606,2.00188009169745,0.999927074763032,0,2.88076844538479
2.2e-9,1.74178380385818,0.289532837075886,0,1.8792628502181,2.00188010162382,0.99992707543064,0,2.88076844349711
2.3e-9,1.74178380715761,0.289532843245707,0,1.87926285086474,2.00188009217586,0.999927076786066,0,2.88076843607358
2.4000000000000004e-9,1.74178381324784,0.289532861358301,0,1.87926285202416,2.0018801015026,0.999927092089326,0,2.88076842531867
2.5e-9,1.74178382148615,0.289532888656939,0,1.87926285357883,2.00188010985974,0.999927113399487,0,2.88076841072016
2.6e-9,1.74178383334219,0.289532931427494,0,1.87926285579853,2.0018801134533,0.999927143872825,0,2.8807683891523
2.7e-9,1.74178382466024,0.289532886350382,0,1.87926285424269,2.0018801075783,0.999927111145396,0,2.88076840567836
2.8e-9,1.74178382781145,0.289532891890287,0,1.87926285486227,2.00188011148594,0.99992711615953,0,2.88076840095255
2.9000000000000004e-9,1.74178384194882,0.289532944423408,0,1.87926285750119,2.00188014824122,0.999927163485059,0,2.88076837852163
3.0e-9,1.74178384116407,0.289532933123687,0,1.87926285739751,2.00188014954234,0.999927156140465,0,2.8807683813261
3.1e-9,1.74178385393181,0.289532979799995,0,1.8792628597844,2.00188014912349,0.999927188066698,0,2.88076835860125
3.2e-9,1.74178385646951,0.289532982711372,0,1.87926286029085,2.00188015220829,0.999927191022995,0,2.88076835557796
3.3000000000000003e-9,1.74178385217729,0.289532956414528,0,1.87926285954237,2.00188014299749,0.999927170167167,0,2.88076836448335
3.4000000000000004e-9,1.74178385532443,0.289532961934465,0,1.87926286016144,2.00188013674392,0.999927172055279,0,2.88076835974136
3.5e-9,1.74178386656475,0.28953300207926,0,1.879262862268,2.00188014358083,0.999927201720005,0,2.8807683409732
3.6e-9,1.74178387130821,0.289533014425683,0,1.87926286317974,2.00188017923113,0.999927221121852,0,2.88076833699772
3.7e-9,1.74178388323519,0.289533057502247,0,1.87926286541248,2.00188015704603,0.999927243912996,0,2.88076831463172
3.8000000000000003e-9,1.74178387897548,0.289533031342373,0,1.87926286466976,2.00188016210844,0.999927227519829,0,2.88076827369317
3.9000000000000004e-9,1.74178387892541,0.289533023187537,0,1.87926286470107,2.00188017936484,0.999927227219198,0,2.88076827872555
4.0e-9,1.74178389040402,0.289533064347985,0,1.87926286685081,2.00188020227479,0.99992726249919,0,2.88076826252631
4.1e-9,1.74178390100428,0.289533101748529,0,1.8792628688396,2.0018801812527,0.999927281750908,0,2.88076824422703
4.2e-9,1.74178388961091,0.289533045072304,0,1.87926286678606,2.00188019537286,0.99992724718303,0,2.88076827035629
4.300000000000001e-9,1.74178391344485,0.289533139084513,0,1.8792628712071,2.00188022008368,0.999927319295048,0,2.88076823104
4.4e-9,1.741783894791,0.28953305135122,0,1.8792628678181,2.00188021031457,0.999927256096044,0,2.88076826880172
4.5e-9,1.74178391205996,0.289533117279693,0,1.87926287103305,2.00188020241626,0.999927298946506,0,2.88076823906292
4.6e-9,1.74178392724669,0.289533174304347,0,1.87926287386474,2.00188024596608,0.9999273514362,0,2.8807682176432
4.7e-9,1.74178391810856,0.289533127271374,0,1.87926287222487,2.00188021252994,0.999927308929556,0,2.88076823546049
4.800000000000001e-9,1.74178391244117,0.289533095088842,0,1.87926287122416,2.00188021994919,0.999927289123567,0,2.88076825023123
4.9e-9,1.74178393968793,0.289533203703213,0,1.87926287627247,2.00188023863216,0.999927369413719,0,2.88076820397051
5.0e-9,1.74178392481798,0.289533132151301,0,1.87926287357883,2.00188020412973,0.999927309750646,0,2.88076823249221
5.1000000000000005e-9,1.74178392499198,0.289533124952973,0,1.87926287365162,2.00188024952366,0.999927318718715,0,2.88076823950915
5.2e-9,1.7417839408061,0.289533184658527,0,1.87926287659853,2.00188021147819,0.999927348070199,0,2.88076820993312
5.3e-9,1.74178395161863,0.289533222976599,0,1.87926287862669,2.00188026935003,0.999927392102767,0,2.88076819797506
5.4e-9,1.74178395094087,0.289533212135856,0,1.87926287854269,2.00188021705809,0.99992736866845,0,2.88076819824508
5.5e-9,1.7417839491468,0.289533196517674,0,1.87926287825266,2.00188026578701,0.999927372877264,0,2.88076820925254
5.6000000000000005e-9,1.74178395877099,0.289533229747064,0,1.87926288006227,2.00188025781674,0.999927393260658,0,2.88076819390617
5.7e-9,1.74178397331859,0.289533284036061,0,1.87926288277681,2.00188025016646,0.999927428199413,0,2.88076816931406
5.800000000000001e-9,1.74178397758516,0.289533294351469,0,1.87926288360119,2.00188029981836,0.999927450493908,0,2.88076816898375
5.9e-9,1.74178396343242,0.289533225862163,0,1.87926288104,2.00188024385492,0.999927386363108,0,2.88076819432226
6.0e-9,1.74178398148083,0.289533295130138,0,1.87926288439751,2.00188030640095,0.999927453071532,0,2.88076816913615
6.1000000000000005e-9,1.74178399366444,0.289533339312207,0,1.87926288667773,2.00188030502731,0.999927482993896,0,2.88076814953155
6.2e-9,1.74178399892016,0.289533353855856,0,1.8792628876844,2.00188031111535,0.999927494854439,0,2.8807681436142
6.300000000000001e-9,1.74178400543423,0.289533373782567,0,1.87926288892101,2.0018802594506,0.999927492731678,0,2.88076813038947
6.4e-9,1.74178398872664,0.289533294363225,0,1.87926288589085,2.00188027275325,0.999927442300954,0,2.88076816646238
6.5e-9,1.74178399234801,0.289533301915906,0,1.879262886597,2.00188030123262,0.999927456217539,0,2.88076816553766
6.6000000000000005e-9,1.74178400651925,0.289533354597022,0,1.87926288924237,2.00188031541146,0.999927496734327,0,2.88076814351976
6.7e-9,1.74178401439313,0.289533380345149,0,1.87926289072966,2.00188033253159,0.999927519663462,0,2.88076813361283
6.800000000000001e-9,1.74178401434793,0.289533372206022,0,1.87926289076144,2.00188027473612,0.999927496397163,0,2.88076813222082
6.9e-9,1.74178402598006,0.289533414025602,0,1.87926289294013,2.0018803142079,0.999927537200149,0,2.88076811714741
7.0e-9,1.74178401122355,0.289533342952919,0,1.879262890268,2.00188031641301,0.999927489102667,0,2.8807681485961
7.1000000000000005e-9,1.74178401959855,0.289533370843046,0,1.87926289184719,2.0018803303035,0.99992751251448,0,2.88076813747018
7.2e-9,1.74178403968041,0.289533448813144,0,1.87926289557975,2.00188036735163,0.999927577391398,0,2.88076810627276
7.300000000000001e-9,1.74178405027712,0.289533486209206,0,1.87926289756757,2.00188036072811,0.999927601047543,0,2.88076808920677
7.4e-9,1.74178405628647,0.289533503977087,0,1.87926289871248,2.0018803504846,0.999927610122666,0,2.880768080475
7.5e-9,1.74178403827288,0.289533418967104,0,1.87926289544147,2.00188031343252,0.99992754044097,0,2.88076811470434
7.6000000000000005e-9,1.74178403603292,0.28953340144501,0,1.87926289506976,2.00188030533582,0.999927525947963,0,2.88076812169318
7.7e-9,1.74178406927897,0.289533535732531,0,1.87926290122198,2.00188034082673,0.999927629006537,0,2.88076806556542
7.800000000000001e-9,1.74178404011649,0.289533403026808,0,1.87926289590107,2.00188032634913,0.999927533494065,0,2.88076812272555
7.9e-9,1.74178407040813,0.289533524681994,0,1.8792629015098,2.00188034567732,0.999927622933782,0,2.88076807077784
8.0e-9,1.74178405572276,0.289533453908571,0,1.87926289885081,2.00188035293393,0.999927576587496,0,2.88076810252631
8.100000000000001e-9,1.7417840760472,0.289533532922706,0,1.87926290262662,2.00188032453697,0.999927622147918,0,2.88076806527483
8.2e-9,1.74178409276047,0.289533596486911,0,1.8792629057396,2.00188039558148,0.999927687542688,0,2.88076804332703
8.3e-9,1.7417840901082,0.289533577197036,0,1.87926290529202,2.00188033826772,0.999927656770236,0,2.88076804688642
8.4e-9,1.74178406320061,0.289533454131081,0,1.87926290038606,2.00188040279558,0.999927592058659,0,2.88076810655629
8.5e-9,1.74178407243304,0.289533485684645,0,1.87926290212376,2.00188034093474,0.999927594795324,0,2.88076808733981
8.600000000000001e-9,1.74178409116682,0.289533557896479,0,1.8792629056071,2.00188038221258,0.999927657016078,0,2.88076805904
8.7e-9,1.7417841047107,0.289533607893435,0,1.87926290813795,2.00188035376289,0.999927682639612,0,2.88076803455972
8.8e-9,1.74178410057637,0.289533582264338,0,1.8792629074181,2.00188044022051,0.99992769152738,0,2.88076805320172
8.9e-9,1.74178408747243,0.289533518261171,0,1.87926290504925,2.00188039715721,0.999927634425342,0,2.88076807766862
9.0e-9,1.74178409804305,0.289533555540765,0,1.87926290703305,2.00188037192428,0.999927652304367,0,2.88076805906293
9.1e-9,1.74178412577575,0.289533666251532,0,1.87926291217105,2.00188038017582,0.999927730841211,0,2.88076801098702
9.200000000000001e-9,1.74178414238484,0.289533729370227,0,1.87926291526474,2.0018803787816,0.999927773755726,0,2.88076798304321
9.3e-9,1.74178410218717,0.289533549442338,0,1.87926290791556,2.00188041739468,0.999927662079266,0,2.88076806553366
9.4e-9,1.74178413792027,0.289533694385609,0,1.87926291452487,2.001880458102,0.999927774050395,0,2.8807680051605
9.5e-9,1.74178413644769,0.289533680139766,0,1.87926291429399,2.0018804245007,0.999927753998809,0,2.88076800852571
9.6e-9,1.74178416304514,0.289533785999836,0,1.87926291922416,2.00188042857737,0.999927827928943,0,2.88076796223123
9.700000000000001e-9,1.74178416332975,0.289533779270851,0,1.8792629193166,2.00188045335881,0.999927830909482,0,2.88076796727891
9.8e-9,1.74178416885358,0.289533794964059,0,1.87926292037247,2.00188049472176,0.999927854357257,0,2.88076796387051
9.9e-9,1.74178412903721,0.289533616661464,0,1.87926291309285,2.00188038199344,0.999927697468774,0,2.88076803270773
